1565,http://www.Department1.University0.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department1.University0.edu,xxx-xxx-xxxx,Research2
2775,http://www.Department10.University0.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department10.University0.edu,xxx-xxx-xxxx,Research14
5253,http://www.Department12.University0.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department12.University0.edu,xxx-xxx-xxxx,Research18
6384,http://www.Department13.University0.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department13.University0.edu,xxx-xxx-xxxx,Research7
8550,http://www.Department2.University0.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department2.University0.edu,xxx-xxx-xxxx,Research23
9621,http://www.Department3.University0.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department3.University0.edu,xxx-xxx-xxxx,Research21
11772,http://www.Department5.University0.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department5.University0.edu,xxx-xxx-xxxx,Research16
12917,http://www.Department6.University0.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department6.University0.edu,xxx-xxx-xxxx,Research29
13877,http://www.Department7.University0.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department7.University0.edu,xxx-xxx-xxxx,Research2
16227,http://www.Department9.University0.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department9.University0.edu,xxx-xxx-xxxx,Research1
17198,http://www.Department0.University1.edu/FullProfessor6,FullProfessor6,FullProfessor6@Department0.University1.edu,xxx-xxx-xxxx,Research12
19313,http://www.Department10.University1.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department10.University1.edu,xxx-xxx-xxxx,Research15
20397,http://www.Department11.University1.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department11.University1.edu,xxx-xxx-xxxx,Research21
22418,http://www.Department13.University1.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department13.University1.edu,xxx-xxx-xxxx,Research12
23641,http://www.Department14.University1.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department14.University1.edu,xxx-xxx-xxxx,Research2
25879,http://www.Department16.University1.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department16.University1.edu,xxx-xxx-xxxx,Research7
27122,http://www.Department17.University1.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department17.University1.edu,xxx-xxx-xxxx,Research23
28229,http://www.Department18.University1.edu/FullProfessor6,FullProfessor6,FullProfessor6@Department18.University1.edu,xxx-xxx-xxxx,Research20
30347,http://www.Department3.University1.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department3.University1.edu,xxx-xxx-xxxx,Research18
31621,http://www.Department4.University1.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department4.University1.edu,xxx-xxx-xxxx,Research17
32637,http://www.Department5.University1.edu/FullProfessor8,FullProfessor8,FullProfessor8@Department5.University1.edu,xxx-xxx-xxxx,Research14
35038,http://www.Department7.University1.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department7.University1.edu,xxx-xxx-xxxx,Research16
36242,http://www.Department8.University1.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department8.University1.edu,xxx-xxx-xxxx,Research13
37195,http://www.Department9.University1.edu/FullProfessor7,FullProfessor7,FullProfessor7@Department9.University1.edu,xxx-xxx-xxxx,Research5
39321,http://www.Department1.University2.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department1.University2.edu,xxx-xxx-xxxx,Research19
40477,http://www.Department10.University2.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department10.University2.edu,xxx-xxx-xxxx,Research18
42566,http://www.Department12.University2.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department12.University2.edu,xxx-xxx-xxxx,Research12
43767,http://www.Department13.University2.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department13.University2.edu,xxx-xxx-xxxx,Research19
44903,http://www.Department14.University2.edu/FullProfessor6,FullProfessor6,FullProfessor6@Department14.University2.edu,xxx-xxx-xxxx,Research26
46835,http://www.Department2.University2.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department2.University2.edu,xxx-xxx-xxxx,Research22
47838,http://www.Department3.University2.edu/FullProfessor8,FullProfessor8,FullProfessor8@Department3.University2.edu,xxx-xxx-xxxx,Research29
49906,http://www.Department5.University2.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department5.University2.edu,xxx-xxx-xxxx,Research0
51079,http://www.Department6.University2.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department6.University2.edu,xxx-xxx-xxxx,Research14
52194,http://www.Department7.University2.edu/FullProfessor8,FullProfessor8,FullProfessor8@Department7.University2.edu,xxx-xxx-xxxx,Research6
54521,http://www.Department9.University2.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department9.University2.edu,xxx-xxx-xxxx,Research25
55681,http://www.Department0.University3.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department0.University3.edu,xxx-xxx-xxxx,Research16
56776,http://www.Department1.University3.edu/FullProfessor7,FullProfessor7,FullProfessor7@Department1.University3.edu,xxx-xxx-xxxx,Research3
58837,http://www.Department11.University3.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department11.University3.edu,xxx-xxx-xxxx,Research16
60036,http://www.Department12.University3.edu/FullProfessor7,FullProfessor7,FullProfessor7@Department12.University3.edu,xxx-xxx-xxxx,Research17
62416,http://www.Department14.University3.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department14.University3.edu,xxx-xxx-xxxx,Research14
63340,http://www.Department15.University3.edu/FullProfessor6,FullProfessor6,FullProfessor6@Department15.University3.edu,xxx-xxx-xxxx,Research4
65475,http://www.Department17.University3.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department17.University3.edu,xxx-xxx-xxxx,Research4
66661,http://www.Department18.University3.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department18.University3.edu,xxx-xxx-xxxx,Research1
67720,http://www.Department19.University3.edu/FullProfessor7,FullProfessor7,FullProfessor7@Department19.University3.edu,xxx-xxx-xxxx,Research2
69617,http://www.Department20.University3.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department20.University3.edu,xxx-xxx-xxxx,Research1
70673,http://www.Department3.University3.edu/FullProfessor6,FullProfessor6,FullProfessor6@Department3.University3.edu,xxx-xxx-xxxx,Research12
71686,http://www.Department4.University3.edu/FullProfessor8,FullProfessor8,FullProfessor8@Department4.University3.edu,xxx-xxx-xxxx,Research12
73969,http://www.Department6.University3.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department6.University3.edu,xxx-xxx-xxxx,Research16
75064,http://www.Department7.University3.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department7.University3.edu,xxx-xxx-xxxx,Research12
76319,http://www.Department8.University3.edu/FullProfessor7,FullProfessor7,FullProfessor7@Department8.University3.edu,xxx-xxx-xxxx,Research18
77577,http://www.Department9.University3.edu/FullProfessor9,FullProfessor9,FullProfessor9@Department9.University3.edu,xxx-xxx-xxxx,Research5
2,http://www.Department0.University0.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department0.University0.edu,xxx-xxx-xxxx,Research20
1571,http://www.Department1.University0.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department1.University0.edu,xxx-xxx-xxxx,Research16
2782,http://www.Department10.University0.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department10.University0.edu,xxx-xxx-xxxx,Research7
5258,http://www.Department12.University0.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department12.University0.edu,xxx-xxx-xxxx,Research22
6389,http://www.Department13.University0.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department13.University0.edu,xxx-xxx-xxxx,Research16
8556,http://www.Department2.University0.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department2.University0.edu,xxx-xxx-xxxx,Research10
9625,http://www.Department3.University0.edu/FullProfessor6,FullProfessor6,FullProfessor6@Department3.University0.edu,xxx-xxx-xxxx,Research12
11776,http://www.Department5.University0.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department5.University0.edu,xxx-xxx-xxxx,Research8
12922,http://www.Department6.University0.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department6.University0.edu,xxx-xxx-xxxx,Research16
13882,http://www.Department7.University0.edu/FullProfessor6,FullProfessor6,FullProfessor6@Department7.University0.edu,xxx-xxx-xxxx,Research6
16231,http://www.Department9.University0.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department9.University0.edu,xxx-xxx-xxxx,Research6
18133,http://www.Department1.University1.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department1.University1.edu,xxx-xxx-xxxx,Research9
19317,http://www.Department10.University1.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department10.University1.edu,xxx-xxx-xxxx,Research4
20400,http://www.Department11.University1.edu/FullProfessor6,FullProfessor6,FullProfessor6@Department11.University1.edu,xxx-xxx-xxxx,Research24
22421,http://www.Department13.University1.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department13.University1.edu,xxx-xxx-xxxx,Research18
23645,http://www.Department14.University1.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department14.University1.edu,xxx-xxx-xxxx,Research12
25883,http://www.Department16.University1.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department16.University1.edu,xxx-xxx-xxxx,Research13
27126,http://www.Department17.University1.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department17.University1.edu,xxx-xxx-xxxx,Research11
28233,http://www.Department18.University1.edu/FullProfessor7,FullProfessor7,FullProfessor7@Department18.University1.edu,xxx-xxx-xxxx,Research18
30352,http://www.Department3.University1.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department3.University1.edu,xxx-xxx-xxxx,Research5
31625,http://www.Department4.University1.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department4.University1.edu,xxx-xxx-xxxx,Research18
33850,http://www.Department6.University1.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department6.University1.edu,xxx-xxx-xxxx,Research9
35042,http://www.Department7.University1.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department7.University1.edu,xxx-xxx-xxxx,Research7
36246,http://www.Department8.University1.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department8.University1.edu,xxx-xxx-xxxx,Research5
37199,http://www.Department9.University1.edu/FullProfessor8,FullProfessor8,FullProfessor8@Department9.University1.edu,xxx-xxx-xxxx,Research22
39325,http://www.Department1.University2.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department1.University2.edu,xxx-xxx-xxxx,Research19
40482,http://www.Department10.University2.edu/FullProfessor6,FullProfessor6,FullProfessor6@Department10.University2.edu,xxx-xxx-xxxx,Research20
42570,http://www.Department12.University2.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department12.University2.edu,xxx-xxx-xxxx,Research19
43771,http://www.Department13.University2.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department13.University2.edu,xxx-xxx-xxxx,Research25
44907,http://www.Department14.University2.edu/FullProfessor7,FullProfessor7,FullProfessor7@Department14.University2.edu,xxx-xxx-xxxx,Research24
46839,http://www.Department2.University2.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department2.University2.edu,xxx-xxx-xxxx,Research12
48845,http://www.Department4.University2.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department4.University2.edu,xxx-xxx-xxxx,Research4
49910,http://www.Department5.University2.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department5.University2.edu,xxx-xxx-xxxx,Research3
51083,http://www.Department6.University2.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department6.University2.edu,xxx-xxx-xxxx,Research19
52197,http://www.Department7.University2.edu/FullProfessor9,FullProfessor9,FullProfessor9@Department7.University2.edu,xxx-xxx-xxxx,Research22
54526,http://www.Department9.University2.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department9.University2.edu,xxx-xxx-xxxx,Research22
55685,http://www.Department0.University3.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department0.University3.edu,xxx-xxx-xxxx,Research25
57863,http://www.Department10.University3.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department10.University3.edu,xxx-xxx-xxxx,Research4
58842,http://www.Department11.University3.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department11.University3.edu,xxx-xxx-xxxx,Research13
61269,http://www.Department13.University3.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department13.University3.edu,xxx-xxx-xxxx,Research0
62419,http://www.Department14.University3.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department14.University3.edu,xxx-xxx-xxxx,Research22
64271,http://www.Department16.University3.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department16.University3.edu,xxx-xxx-xxxx,Research1
65478,http://www.Department17.University3.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department17.University3.edu,xxx-xxx-xxxx,Research9
66665,http://www.Department18.University3.edu/FullProfessor6,FullProfessor6,FullProfessor6@Department18.University3.edu,xxx-xxx-xxxx,Research12
67724,http://www.Department19.University3.edu/FullProfessor8,FullProfessor8,FullProfessor8@Department19.University3.edu,xxx-xxx-xxxx,Research28
69622,http://www.Department20.University3.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department20.University3.edu,xxx-xxx-xxxx,Research19
70678,http://www.Department3.University3.edu/FullProfessor7,FullProfessor7,FullProfessor7@Department3.University3.edu,xxx-xxx-xxxx,Research9
71690,http://www.Department4.University3.edu/FullProfessor9,FullProfessor9,FullProfessor9@Department4.University3.edu,xxx-xxx-xxxx,Research29
73974,http://www.Department6.University3.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department6.University3.edu,xxx-xxx-xxxx,Research18
75069,http://www.Department7.University3.edu/FullProfessor6,FullProfessor6,FullProfessor6@Department7.University3.edu,xxx-xxx-xxxx,Research8
76323,http://www.Department8.University3.edu/FullProfessor8,FullProfessor8,FullProfessor8@Department8.University3.edu,xxx-xxx-xxxx,Research29
9,http://www.Department0.University0.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department0.University0.edu,xxx-xxx-xxxx,Research12
1576,http://www.Department1.University0.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department1.University0.edu,xxx-xxx-xxxx,Research14
2788,http://www.Department10.University0.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department10.University0.edu,xxx-xxx-xxxx,Research26
5264,http://www.Department12.University0.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department12.University0.edu,xxx-xxx-xxxx,Research20
6394,http://www.Department13.University0.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department13.University0.edu,xxx-xxx-xxxx,Research20
8559,http://www.Department2.University0.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department2.University0.edu,xxx-xxx-xxxx,Research11
9629,http://www.Department3.University0.edu/FullProfessor7,FullProfessor7,FullProfessor7@Department3.University0.edu,xxx-xxx-xxxx,Research18
11780,http://www.Department5.University0.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department5.University0.edu,xxx-xxx-xxxx,Research22
12927,http://www.Department6.University0.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department6.University0.edu,xxx-xxx-xxxx,Research1
15042,http://www.Department8.University0.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department8.University0.edu,xxx-xxx-xxxx,Research23
16236,http://www.Department9.University0.edu/FullProfessor3,FullProfessor3,FullProfessor3@Department9.University0.edu,xxx-xxx-xxxx,Research6
18137,http://www.Department1.University1.edu/FullProfessor1,FullProfessor1,FullProfessor1@Department1.University1.edu,xxx-xxx-xxxx,Research10
19321,http://www.Department10.University1.edu/FullProfessor5,FullProfessor5,FullProfessor5@Department10.University1.edu,xxx-xxx-xxxx,Research11
21197,http://www.Department12.University1.edu/FullProfessor0,FullProfessor0,FullProfessor0@Department12.University1.edu,xxx-xxx-xxxx,Research19
22424,http://www.Department13.University1.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department13.University1.edu,xxx-xxx-xxxx,Research24
23649,http://www.Department14.University1.edu/FullProfessor4,FullProfessor4,FullProfessor4@Department14.University1.edu,xxx-xxx-xxxx,Research21
25887,http://www.Department16.University1.edu/FullProfessor2,FullProfessor2,FullProfessor2@Department16.University1.edu,xxx-xxx-xxxx,Research18
