21884,http://www.Department12.University1.edu/GraduateStudent85,GraduateStudent85,GraduateStudent85@Department12.University1.edu,xxx-xxx-xxxx
900,http://www.Department0.University0.edu/GraduateStudent47,GraduateStudent47,GraduateStudent47@Department0.University0.edu,xxx-xxx-xxxx
936,http://www.Department0.University0.edu/GraduateStudent66,GraduateStudent66,GraduateStudent66@Department0.University0.edu,xxx-xxx-xxxx
975,http://www.Department0.University0.edu/GraduateStudent86,GraduateStudent86,GraduateStudent86@Department0.University0.edu,xxx-xxx-xxxx
1016,http://www.Department0.University0.edu/GraduateStudent108,GraduateStudent108,GraduateStudent108@Department0.University0.edu,xxx-xxx-xxxx
1056,http://www.Department0.University0.edu/GraduateStudent129,GraduateStudent129,GraduateStudent129@Department0.University0.edu,xxx-xxx-xxxx
2181,http://www.Department1.University0.edu/GraduateStudent7,GraduateStudent7,GraduateStudent7@Department1.University0.edu,xxx-xxx-xxxx
2249,http://www.Department1.University0.edu/GraduateStudent44,GraduateStudent44,GraduateStudent44@Department1.University0.edu,xxx-xxx-xxxx
2286,http://www.Department1.University0.edu/GraduateStudent66,GraduateStudent66,GraduateStudent66@Department1.University0.edu,xxx-xxx-xxxx
2321,http://www.Department1.University0.edu/GraduateStudent87,GraduateStudent87,GraduateStudent87@Department1.University0.edu,xxx-xxx-xxxx
3388,http://www.Department10.University0.edu/GraduateStudent9,GraduateStudent9,GraduateStudent9@Department10.University0.edu,xxx-xxx-xxxx
3416,http://www.Department10.University0.edu/GraduateStudent27,GraduateStudent27,GraduateStudent27@Department10.University0.edu,xxx-xxx-xxxx
3466,http://www.Department10.University0.edu/GraduateStudent57,GraduateStudent57,GraduateStudent57@Department10.University0.edu,xxx-xxx-xxxx
3505,http://www.Department10.University0.edu/GraduateStudent80,GraduateStudent80,GraduateStudent80@Department10.University0.edu,xxx-xxx-xxxx
3539,http://www.Department10.University0.edu/GraduateStudent102,GraduateStudent102,GraduateStudent102@Department10.University0.edu,xxx-xxx-xxxx
4598,http://www.Department11.University0.edu/GraduateStudent4,GraduateStudent4,GraduateStudent4@Department11.University0.edu,xxx-xxx-xxxx
4642,http://www.Department11.University0.edu/GraduateStudent36,GraduateStudent36,GraduateStudent36@Department11.University0.edu,xxx-xxx-xxxx
4674,http://www.Department11.University0.edu/GraduateStudent62,GraduateStudent62,GraduateStudent62@Department11.University0.edu,xxx-xxx-xxxx
4704,http://www.Department11.University0.edu/GraduateStudent80,GraduateStudent80,GraduateStudent80@Department11.University0.edu,xxx-xxx-xxxx
4745,http://www.Department11.University0.edu/GraduateStudent110,GraduateStudent110,GraduateStudent110@Department11.University0.edu,xxx-xxx-xxxx
4766,http://www.Department11.University0.edu/GraduateStudent126,GraduateStudent126,GraduateStudent126@Department11.University0.edu,xxx-xxx-xxxx
5803,http://www.Department12.University0.edu/GraduateStudent0,GraduateStudent0,GraduateStudent0@Department12.University0.edu,xxx-xxx-xxxx
5844,http://www.Department12.University0.edu/GraduateStudent32,GraduateStudent32,GraduateStudent32@Department12.University0.edu,xxx-xxx-xxxx
5882,http://www.Department12.University0.edu/GraduateStudent59,GraduateStudent59,GraduateStudent59@Department12.University0.edu,xxx-xxx-xxxx
5911,http://www.Department12.University0.edu/GraduateStudent80,GraduateStudent80,GraduateStudent80@Department12.University0.edu,xxx-xxx-xxxx
5946,http://www.Department12.University0.edu/GraduateStudent105,GraduateStudent105,GraduateStudent105@Department12.University0.edu,xxx-xxx-xxxx
7045,http://www.Department13.University0.edu/GraduateStudent12,GraduateStudent12,GraduateStudent12@Department13.University0.edu,xxx-xxx-xxxx
7071,http://www.Department13.University0.edu/GraduateStudent34,GraduateStudent34,GraduateStudent34@Department13.University0.edu,xxx-xxx-xxxx
7097,http://www.Department13.University0.edu/GraduateStudent55,GraduateStudent55,GraduateStudent55@Department13.University0.edu,xxx-xxx-xxxx
7123,http://www.Department13.University0.edu/GraduateStudent75,GraduateStudent75,GraduateStudent75@Department13.University0.edu,xxx-xxx-xxxx
7144,http://www.Department13.University0.edu/GraduateStudent95,GraduateStudent95,GraduateStudent95@Department13.University0.edu,xxx-xxx-xxxx
7168,http://www.Department13.University0.edu/GraduateStudent115,GraduateStudent115,GraduateStudent115@Department13.University0.edu,xxx-xxx-xxxx
7196,http://www.Department13.University0.edu/GraduateStudent137,GraduateStudent137,GraduateStudent137@Department13.University0.edu,xxx-xxx-xxxx
8069,http://www.Department14.University0.edu/GraduateStudent25,GraduateStudent25,GraduateStudent25@Department14.University0.edu,xxx-xxx-xxxx
8093,http://www.Department14.University0.edu/GraduateStudent46,GraduateStudent46,GraduateStudent46@Department14.University0.edu,xxx-xxx-xxxx
8113,http://www.Department14.University0.edu/GraduateStudent62,GraduateStudent62,GraduateStudent62@Department14.University0.edu,xxx-xxx-xxxx
8139,http://www.Department14.University0.edu/GraduateStudent84,GraduateStudent84,GraduateStudent84@Department14.University0.edu,xxx-xxx-xxxx
8171,http://www.Department14.University0.edu/GraduateStudent110,GraduateStudent110,GraduateStudent110@Department14.University0.edu,xxx-xxx-xxxx
9109,http://www.Department2.University0.edu/GraduateStudent25,GraduateStudent25,GraduateStudent25@Department2.University0.edu,xxx-xxx-xxxx
9143,http://www.Department2.University0.edu/GraduateStudent54,GraduateStudent54,GraduateStudent54@Department2.University0.edu,xxx-xxx-xxxx
9173,http://www.Department2.University0.edu/GraduateStudent79,GraduateStudent79,GraduateStudent79@Department2.University0.edu,xxx-xxx-xxxx
9195,http://www.Department2.University0.edu/GraduateStudent97,GraduateStudent97,GraduateStudent97@Department2.University0.edu,xxx-xxx-xxxx
10128,http://www.Department3.University0.edu/GraduateStudent18,GraduateStudent18,GraduateStudent18@Department3.University0.edu,xxx-xxx-xxxx
10151,http://www.Department3.University0.edu/GraduateStudent38,GraduateStudent38,GraduateStudent38@Department3.University0.edu,xxx-xxx-xxxx
10181,http://www.Department3.University0.edu/GraduateStudent65,GraduateStudent65,GraduateStudent65@Department3.University0.edu,xxx-xxx-xxxx
10209,http://www.Department3.University0.edu/GraduateStudent88,GraduateStudent88,GraduateStudent88@Department3.University0.edu,xxx-xxx-xxxx
10239,http://www.Department3.University0.edu/GraduateStudent115,GraduateStudent115,GraduateStudent115@Department3.University0.edu,xxx-xxx-xxxx
11280,http://www.Department4.University0.edu/GraduateStudent24,GraduateStudent24,GraduateStudent24@Department4.University0.edu,xxx-xxx-xxxx
11296,http://www.Department4.University0.edu/GraduateStudent40,GraduateStudent40,GraduateStudent40@Department4.University0.edu,xxx-xxx-xxxx
11331,http://www.Department4.University0.edu/GraduateStudent74,GraduateStudent74,GraduateStudent74@Department4.University0.edu,xxx-xxx-xxxx
11363,http://www.Department4.University0.edu/GraduateStudent105,GraduateStudent105,GraduateStudent105@Department4.University0.edu,xxx-xxx-xxxx
11392,http://www.Department4.University0.edu/GraduateStudent131,GraduateStudent131,GraduateStudent131@Department4.University0.edu,xxx-xxx-xxxx
12371,http://www.Department5.University0.edu/GraduateStudent11,GraduateStudent11,GraduateStudent11@Department5.University0.edu,xxx-xxx-xxxx
12398,http://www.Department5.University0.edu/GraduateStudent37,GraduateStudent37,GraduateStudent37@Department5.University0.edu,xxx-xxx-xxxx
12430,http://www.Department5.University0.edu/GraduateStudent67,GraduateStudent67,GraduateStudent67@Department5.University0.edu,xxx-xxx-xxxx
12455,http://www.Department5.University0.edu/GraduateStudent91,GraduateStudent91,GraduateStudent91@Department5.University0.edu,xxx-xxx-xxxx
13361,http://www.Department6.University0.edu/GraduateStudent11,GraduateStudent11,GraduateStudent11@Department6.University0.edu,xxx-xxx-xxxx
13378,http://www.Department6.University0.edu/GraduateStudent28,GraduateStudent28,GraduateStudent28@Department6.University0.edu,xxx-xxx-xxxx
13406,http://www.Department6.University0.edu/GraduateStudent55,GraduateStudent55,GraduateStudent55@Department6.University0.edu,xxx-xxx-xxxx
13428,http://www.Department6.University0.edu/GraduateStudent77,GraduateStudent77,GraduateStudent77@Department6.University0.edu,xxx-xxx-xxxx
13447,http://www.Department6.University0.edu/GraduateStudent96,GraduateStudent96,GraduateStudent96@Department6.University0.edu,xxx-xxx-xxxx
14492,http://www.Department7.University0.edu/GraduateStudent20,GraduateStudent20,GraduateStudent20@Department7.University0.edu,xxx-xxx-xxxx
14517,http://www.Department7.University0.edu/GraduateStudent44,GraduateStudent44,GraduateStudent44@Department7.University0.edu,xxx-xxx-xxxx
14541,http://www.Department7.University0.edu/GraduateStudent68,GraduateStudent68,GraduateStudent68@Department7.University0.edu,xxx-xxx-xxxx
14562,http://www.Department7.University0.edu/GraduateStudent87,GraduateStudent87,GraduateStudent87@Department7.University0.edu,xxx-xxx-xxxx
14582,http://www.Department7.University0.edu/GraduateStudent106,GraduateStudent106,GraduateStudent106@Department7.University0.edu,xxx-xxx-xxxx
14603,http://www.Department7.University0.edu/GraduateStudent126,GraduateStudent126,GraduateStudent126@Department7.University0.edu,xxx-xxx-xxxx
15655,http://www.Department8.University0.edu/GraduateStudent18,GraduateStudent18,GraduateStudent18@Department8.University0.edu,xxx-xxx-xxxx
15683,http://www.Department8.University0.edu/GraduateStudent45,GraduateStudent45,GraduateStudent45@Department8.University0.edu,xxx-xxx-xxxx
15709,http://www.Department8.University0.edu/GraduateStudent71,GraduateStudent71,GraduateStudent71@Department8.University0.edu,xxx-xxx-xxxx
15730,http://www.Department8.University0.edu/GraduateStudent92,GraduateStudent92,GraduateStudent92@Department8.University0.edu,xxx-xxx-xxxx
15772,http://www.Department8.University0.edu/GraduateStudent133,GraduateStudent133,GraduateStudent133@Department8.University0.edu,xxx-xxx-xxxx
16712,http://www.Department9.University0.edu/GraduateStudent17,GraduateStudent17,GraduateStudent17@Department9.University0.edu,xxx-xxx-xxxx
16741,http://www.Department9.University0.edu/GraduateStudent45,GraduateStudent45,GraduateStudent45@Department9.University0.edu,xxx-xxx-xxxx
16759,http://www.Department9.University0.edu/GraduateStudent63,GraduateStudent63,GraduateStudent63@Department9.University0.edu,xxx-xxx-xxxx
16791,http://www.Department9.University0.edu/GraduateStudent94,GraduateStudent94,GraduateStudent94@Department9.University0.edu,xxx-xxx-xxxx
17604,http://www.Department0.University1.edu/GraduateStudent3,GraduateStudent3,GraduateStudent3@Department0.University1.edu,xxx-xxx-xxxx
17621,http://www.Department0.University1.edu/GraduateStudent20,GraduateStudent20,GraduateStudent20@Department0.University1.edu,xxx-xxx-xxxx
17647,http://www.Department0.University1.edu/GraduateStudent46,GraduateStudent46,GraduateStudent46@Department0.University1.edu,xxx-xxx-xxxx
17671,http://www.Department0.University1.edu/GraduateStudent70,GraduateStudent70,GraduateStudent70@Department0.University1.edu,xxx-xxx-xxxx
17689,http://www.Department0.University1.edu/GraduateStudent88,GraduateStudent88,GraduateStudent88@Department0.University1.edu,xxx-xxx-xxxx
17714,http://www.Department0.University1.edu/GraduateStudent113,GraduateStudent113,GraduateStudent113@Department0.University1.edu,xxx-xxx-xxxx
18771,http://www.Department1.University1.edu/GraduateStudent20,GraduateStudent20,GraduateStudent20@Department1.University1.edu,xxx-xxx-xxxx
18799,http://www.Department1.University1.edu/GraduateStudent46,GraduateStudent46,GraduateStudent46@Department1.University1.edu,xxx-xxx-xxxx
18815,http://www.Department1.University1.edu/GraduateStudent62,GraduateStudent62,GraduateStudent62@Department1.University1.edu,xxx-xxx-xxxx
18843,http://www.Department1.University1.edu/GraduateStudent90,GraduateStudent90,GraduateStudent90@Department1.University1.edu,xxx-xxx-xxxx
18864,http://www.Department1.University1.edu/GraduateStudent111,GraduateStudent111,GraduateStudent111@Department1.University1.edu,xxx-xxx-xxxx
19787,http://www.Department10.University1.edu/GraduateStudent16,GraduateStudent16,GraduateStudent16@Department10.University1.edu,xxx-xxx-xxxx
19812,http://www.Department10.University1.edu/GraduateStudent40,GraduateStudent40,GraduateStudent40@Department10.University1.edu,xxx-xxx-xxxx
19843,http://www.Department10.University1.edu/GraduateStudent70,GraduateStudent70,GraduateStudent70@Department10.University1.edu,xxx-xxx-xxxx
19865,http://www.Department10.University1.edu/GraduateStudent92,GraduateStudent92,GraduateStudent92@Department10.University1.edu,xxx-xxx-xxxx
19891,http://www.Department10.University1.edu/GraduateStudent118,GraduateStudent118,GraduateStudent118@Department10.University1.edu,xxx-xxx-xxxx
19911,http://www.Department10.University1.edu/GraduateStudent138,GraduateStudent138,GraduateStudent138@Department10.University1.edu,xxx-xxx-xxxx
20772,http://www.Department11.University1.edu/GraduateStudent25,GraduateStudent25,GraduateStudent25@Department11.University1.edu,xxx-xxx-xxxx
20796,http://www.Department11.University1.edu/GraduateStudent49,GraduateStudent49,GraduateStudent49@Department11.University1.edu,xxx-xxx-xxxx
20819,http://www.Department11.University1.edu/GraduateStudent72,GraduateStudent72,GraduateStudent72@Department11.University1.edu,xxx-xxx-xxxx
20839,http://www.Department11.University1.edu/GraduateStudent92,GraduateStudent92,GraduateStudent92@Department11.University1.edu,xxx-xxx-xxxx
21813,http://www.Department12.University1.edu/GraduateStudent14,GraduateStudent14,GraduateStudent14@Department12.University1.edu,xxx-xxx-xxxx
21834,http://www.Department12.University1.edu/GraduateStudent35,GraduateStudent35,GraduateStudent35@Department12.University1.edu,xxx-xxx-xxxx
21857,http://www.Department12.University1.edu/GraduateStudent58,GraduateStudent58,GraduateStudent58@Department12.University1.edu,xxx-xxx-xxxx
21862,http://www.Department12.University1.edu/GraduateStudent63,GraduateStudent63,GraduateStudent63@Department12.University1.edu,xxx-xxx-xxxx
873,http://www.Department0.University0.edu/GraduateStudent31,GraduateStudent31,GraduateStudent31@Department0.University0.edu,xxx-xxx-xxxx
906,http://www.Department0.University0.edu/GraduateStudent50,GraduateStudent50,GraduateStudent50@Department0.University0.edu,xxx-xxx-xxxx
948,http://www.Department0.University0.edu/GraduateStudent72,GraduateStudent72,GraduateStudent72@Department0.University0.edu,xxx-xxx-xxxx
992,http://www.Department0.University0.edu/GraduateStudent95,GraduateStudent95,GraduateStudent95@Department0.University0.edu,xxx-xxx-xxxx
1032,http://www.Department0.University0.edu/GraduateStudent116,GraduateStudent116,GraduateStudent116@Department0.University0.edu,xxx-xxx-xxxx
1069,http://www.Department0.University0.edu/GraduateStudent136,GraduateStudent136,GraduateStudent136@Department0.University0.edu,xxx-xxx-xxxx
2193,http://www.Department1.University0.edu/GraduateStudent13,GraduateStudent13,GraduateStudent13@Department1.University0.edu,xxx-xxx-xxxx
2257,http://www.Department1.University0.edu/GraduateStudent49,GraduateStudent49,GraduateStudent49@Department1.University0.edu,xxx-xxx-xxxx
2294,http://www.Department1.University0.edu/GraduateStudent70,GraduateStudent70,GraduateStudent70@Department1.University0.edu,xxx-xxx-xxxx
2333,http://www.Department1.University0.edu/GraduateStudent94,GraduateStudent94,GraduateStudent94@Department1.University0.edu,xxx-xxx-xxxx
3393,http://www.Department10.University0.edu/GraduateStudent12,GraduateStudent12,GraduateStudent12@Department10.University0.edu,xxx-xxx-xxxx
3430,http://www.Department10.University0.edu/GraduateStudent36,GraduateStudent36,GraduateStudent36@Department10.University0.edu,xxx-xxx-xxxx
3475,http://www.Department10.University0.edu/GraduateStudent63,GraduateStudent63,GraduateStudent63@Department10.University0.edu,xxx-xxx-xxxx
3511,http://www.Department10.University0.edu/GraduateStudent84,GraduateStudent84,GraduateStudent84@Department10.University0.edu,xxx-xxx-xxxx
3545,http://www.Department10.University0.edu/GraduateStudent107,GraduateStudent107,GraduateStudent107@Department10.University0.edu,xxx-xxx-xxxx
4603,http://www.Department11.University0.edu/GraduateStudent8,GraduateStudent8,GraduateStudent8@Department11.University0.edu,xxx-xxx-xxxx
4648,http://www.Department11.University0.edu/GraduateStudent42,GraduateStudent42,GraduateStudent42@Department11.University0.edu,xxx-xxx-xxxx
4685,http://www.Department11.University0.edu/GraduateStudent69,GraduateStudent69,GraduateStudent69@Department11.University0.edu,xxx-xxx-xxxx
4714,http://www.Department11.University0.edu/GraduateStudent87,GraduateStudent87,GraduateStudent87@Department11.University0.edu,xxx-xxx-xxxx
4750,http://www.Department11.University0.edu/GraduateStudent114,GraduateStudent114,GraduateStudent114@Department11.University0.edu,xxx-xxx-xxxx
4772,http://www.Department11.University0.edu/GraduateStudent131,GraduateStudent131,GraduateStudent131@Department11.University0.edu,xxx-xxx-xxxx
5817,http://www.Department12.University0.edu/GraduateStudent12,GraduateStudent12,GraduateStudent12@Department12.University0.edu,xxx-xxx-xxxx
5855,http://www.Department12.University0.edu/GraduateStudent39,GraduateStudent39,GraduateStudent39@Department12.University0.edu,xxx-xxx-xxxx
5890,http://www.Department12.University0.edu/GraduateStudent66,GraduateStudent66,GraduateStudent66@Department12.University0.edu,xxx-xxx-xxxx
5926,http://www.Department12.University0.edu/GraduateStudent91,GraduateStudent91,GraduateStudent91@Department12.University0.edu,xxx-xxx-xxxx
5952,http://www.Department12.University0.edu/GraduateStudent109,GraduateStudent109,GraduateStudent109@Department12.University0.edu,xxx-xxx-xxxx
7054,http://www.Department13.University0.edu/GraduateStudent19,GraduateStudent19,GraduateStudent19@Department13.University0.edu,xxx-xxx-xxxx
7075,http://www.Department13.University0.edu/GraduateStudent37,GraduateStudent37,GraduateStudent37@Department13.University0.edu,xxx-xxx-xxxx
7104,http://www.Department13.University0.edu/GraduateStudent60,GraduateStudent60,GraduateStudent60@Department13.University0.edu,xxx-xxx-xxxx
7126,http://www.Department13.University0.edu/GraduateStudent78,GraduateStudent78,GraduateStudent78@Department13.University0.edu,xxx-xxx-xxxx
7149,http://www.Department13.University0.edu/GraduateStudent100,GraduateStudent100,GraduateStudent100@Department13.University0.edu,xxx-xxx-xxxx
7175,http://www.Department13.University0.edu/GraduateStudent121,GraduateStudent121,GraduateStudent121@Department13.University0.edu,xxx-xxx-xxxx
8040,http://www.Department14.University0.edu/GraduateStudent3,GraduateStudent3,GraduateStudent3@Department14.University0.edu,xxx-xxx-xxxx
8079,http://www.Department14.University0.edu/GraduateStudent33,GraduateStudent33,GraduateStudent33@Department14.University0.edu,xxx-xxx-xxxx
8097,http://www.Department14.University0.edu/GraduateStudent50,GraduateStudent50,GraduateStudent50@Department14.University0.edu,xxx-xxx-xxxx
8118,http://www.Department14.University0.edu/GraduateStudent67,GraduateStudent67,GraduateStudent67@Department14.University0.edu,xxx-xxx-xxxx
8146,http://www.Department14.University0.edu/GraduateStudent89,GraduateStudent89,GraduateStudent89@Department14.University0.edu,xxx-xxx-xxxx
9087,http://www.Department2.University0.edu/GraduateStudent6,GraduateStudent6,GraduateStudent6@Department2.University0.edu,xxx-xxx-xxxx
9115,http://www.Department2.University0.edu/GraduateStudent31,GraduateStudent31,GraduateStudent31@Department2.University0.edu,xxx-xxx-xxxx
9149,http://www.Department2.University0.edu/GraduateStudent59,GraduateStudent59,GraduateStudent59@Department2.University0.edu,xxx-xxx-xxxx
9178,http://www.Department2.University0.edu/GraduateStudent84,GraduateStudent84,GraduateStudent84@Department2.University0.edu,xxx-xxx-xxxx
10110,http://www.Department3.University0.edu/GraduateStudent4,GraduateStudent4,GraduateStudent4@Department3.University0.edu,xxx-xxx-xxxx
10137,http://www.Department3.University0.edu/GraduateStudent24,GraduateStudent24,GraduateStudent24@Department3.University0.edu,xxx-xxx-xxxx
10161,http://www.Department3.University0.edu/GraduateStudent48,GraduateStudent48,GraduateStudent48@Department3.University0.edu,xxx-xxx-xxxx
10187,http://www.Department3.University0.edu/GraduateStudent69,GraduateStudent69,GraduateStudent69@Department3.University0.edu,xxx-xxx-xxxx
10212,http://www.Department3.University0.edu/GraduateStudent91,GraduateStudent91,GraduateStudent91@Department3.University0.edu,xxx-xxx-xxxx
11255,http://www.Department4.University0.edu/GraduateStudent3,GraduateStudent3,GraduateStudent3@Department4.University0.edu,xxx-xxx-xxxx
11286,http://www.Department4.University0.edu/GraduateStudent30,GraduateStudent30,GraduateStudent30@Department4.University0.edu,xxx-xxx-xxxx
11300,http://www.Department4.University0.edu/GraduateStudent44,GraduateStudent44,GraduateStudent44@Department4.University0.edu,xxx-xxx-xxxx
